user_id,product_id,action
U148,B01C7J2504,view
U149,B09YTT3B4L,purchase
U149,B0C6GDKK36,purchase
U149,B07G15TV7B,view
U149,B07GBPM2T3,view
U149,B01MZFB2TW,view
U149,B00XJK47OI,view
U149,B01ID9GK4O,view
U149,B010MWJ8AS,purchase
U149,B07TJFG3PZ,view
U149,B015OZMK1C,purchase
U149,B07CZZXXMW,purchase
U149,B07YQP4PKY,view
U149,B0BG2KQXJV,view
U149,B09NFDQ9GB,purchase
U149,B00H0REDY0,purchase
U149,B0C579B85Q,view
U149,B072J98LTW,view
U149,B09GJST535,purchase
U149,B00L4RYCMU,purchase
U149,B00X53TMGW,purchase
U150,B081PYPSN5,purchase
U150,B08KXKL79W,view
U150,B07WJL5J46,view
U150,B0C7WR9RR2,view
U150,B015FKIJ20,view
U150,B07T7PFJ47,view
U150,B07XHQQ2ZG,purchase
U150,B0BKKPVQK9,purchase
U150,B08R3BXRSR,view
U150,B00KT2R3MW,purchase
U150,B01EXKX1DU,purchase
U150,B07TMFCPH8,purchase
U150,B09Y55X3TB,purchase
U150,B09CPM3LSM,view
U150,B09Y5TT59S,view
U151,B0727P8S45,view
U151,B01BBKZP2K,purchase
U151,B07GP3M2BM,purchase
U151,B07HBMCHX4,purchase
U151,B087JHRLBZ,purchase
U152,B09CF1345Q,purchase
U152,B09TGWZ3DQ,view
U152,B011DTXWTW,view
U152,B09V4D4DF7,purchase
U152,B01C7ZTHQS,view
U152,B07G34TL1R,purchase
U152,B0BQ1KRM9N,view
U152,B0B18H7DTZ,purchase
U152,B01KKWHJGU,purchase
U152,B006ZGP602,purchase
U152,B07VZZX69D,view
U152,B07KKDS21X,purchase
U153,B07QYQYMPN,view
U153,B0C7TPS1GF,view
U153,B0080C0H2G,view
U153,B07F5QXF9T,purchase
U153,B004LJ8N78,view
U153,B09CJ45TV7,view
U153,B00GGAP1FM,purchase
U153,B00W1SYK8W,view
U153,B0B6PHG7GF,view
U153,B09YMJVN1Q,purchase
U153,B08KVY4DGL,purchase
U154,B0B9BKTK6S,view
U154,B07C91Z1F4,purchase
U154,B09V795DSJ,purchase
U154,B006MK5XA4,purchase
U154,B081PYPSN5,purchase
U154,B00IU71VDA,view
U154,B0811S3NMD,purchase
U154,B087X2PXDR,purchase
U154,B0C969T75B,view
U154,B00IFXCNZY,purchase
U154,B07D8FQDHN,view
U154,B07P8NK4NR,view
U154,B07S2XVB1R,view
U154,B01COAQCWS,view
U154,B0B7S4893J,view
U154,B06XK9BRJW,purchase
U154,B08HCLFBDH,view
U154,B08V5RXW4V,view
U154,B0852H2Z5D,purchase
U154,B08P1GJQRL,view
U155,B0BG4DNHGC,purchase
U155,B09QGNFZXK,purchase
U155,B01G8KCHSS,purchase
U155,B06WVP1WWN,view
U155,B09H4DFCCX,view
U155,B0BCFXWMKX,view
U155,B0788BWQJQ,view
U155,B09XKBVX1S,purchase
U155,B08SB7GF7C,view
U155,B082124J6T,purchase
U155,B07GJY4KG2,purchase
U155,B09RBCX9FD,view
U155,B083DT6DJZ,view
U155,B00DMAJAGK,view
U155,B08W8BR7RR,purchase
U155,B0BXXCKN95,purchase
U155,B097PLT452,view
U155,B07GR2P9MR,purchase
U155,B0765H6BMC,purchase
U156,B08XQ7VDVQ,view
U156,B081126Y6B,purchase
U156,B07GDVVHJ9,view
U156,B01BG2ELAK,view
U156,B07PSD81KD,purchase
U156,B0B4S3Q2YZ,view
U156,B092MGGBG1,view
U156,B01N6H5BOH,purchase
U157,B08GCB6N7R,purchase
U157,B09JS92BY6,view
U157,B09Q5153CF,view
U157,B01MDLGP8C,view
U157,B09XVMMJFJ,view
U157,B07XD67H6B,view
U157,B07MBQDT57,view
U157,B0C43WL6VV,view
U157,B00QSW6UJE,purchase
U157,B09P9Q3DJK,view
U158,B0BHDKYC66,view
U158,B08WLXQNV6,view
U158,B0744BMZ8Y,view
U158,B086S3RWSW,purchase
U158,B07VQY2CDX,purchase
U158,B0BN3DPJMW,purchase
U158,B07RWPFQLM,purchase
U158,B09XQ8YXMF,purchase
U158,B0BJVFCCB9,purchase
U158,B07H6LB4J4,purchase
U159,B0B6HXR388,purchase
U159,B093ZJHBXR,purchase
U159,B00P6PVIPU,purchase
U159,B0852VVZ2G,purchase
U159,B00M08AARS,view
U159,B07YMBW2LC,purchase
U159,B07YPGC4NC,purchase
U160,B0752VKZJ3,purchase
U160,B00NC1PFP4,view
U160,B0B9RV81X2,purchase
U160,B07KMJLQ5Y,view
U160,B08P2BPGC6,purchase
U160,B00NQF1C58,purchase
U160,B08JSY2QKB,purchase
U160,B01I0ZAJXO,purchase
U160,B000KKKI0M,purchase
U160,B009QTVG4K,purchase
U160,B00UV6O7KM,view
U160,B08R5R9NNP,purchase
U160,B08D6JJY7F,view
U160,B0B92N55XS,view
U160,B01M99E4AF,purchase
U160,B09C2BLC29,view
U160,B08ZMP74RF,view
U160,B091GY24VQ,purchase
U160,B075D7PW3D,view
U160,B088W61HFC,purchase
U161,B00Z7TFCAC,view
U161,B07M8HS42J,purchase
U161,B01DDIP7XU,view
U161,B09J4PLTZF,purchase
U161,B01BZO7A52,view
U161,B0B34LMCQM,purchase
U161,B07KPN9LJR,purchase
U161,B0BVDNJ8YB,view
U161,B0C4GYB9WT,view
U161,B01M5I6JVQ,purchase
U161,B07BR5GK15,purchase
U161,B07VG9ZZMV,purchase
U161,B074GRDPC9,purchase
U161,B09FDL2H2R,view
U161,B0BMVHB1BT,purchase
U161,B092M8XB9Z,purchase
U161,B00JDRTY08,view
U161,B018ES4D20,view
U161,B083MXMNF8,purchase
U162,B01NBV5AH1,purchase
U162,B0BWNRBRTK,view
U162,B01BTPCGMY,view
U162,B07ZY4G58G,purchase
U162,B08RNL7NG1,view
U162,B072XGFGMX,purchase
U162,B01M6V3U5Z,purchase
U162,B075JM8WRV,view
U162,B0881CCDDX,purchase
U162,B00FZWZYWM,purchase
U163,B0BV6X5LQD,purchase
U163,B01GUBDWRK,view
U163,B00NOSISMC,view
U163,B0BXFH8LWM,purchase
U163,B00P1PVCR4,purchase
U163,B07YBSC2XS,purchase
U163,B01GW1JQZK,purchase
U163,B08S772VJ4,view
U163,B07FJMF992,view
U163,B00HZCPYPM,view
U163,B07Z5FYXVX,view
U163,B01IRYCC1A,purchase
U163,B08Q394XLZ,purchase
U163,B0BLMLLWN9,view
U163,B0BD64ZT6P,purchase
U163,B01K1WV75S,view
U163,B00BIKUWDQ,view
U163,B0C7ZWWJ6D,purchase
U164,B0BRX7X4T4,purchase
U164,B07QTFH6P3,purchase
U164,B09Y1X3G86,view
U164,B0C9QSPQKY,view
U164,B0CBS878NX,purchase
U164,B07HLMSSKK,purchase
U164,B0BNQD9CMP,view
U164,B07FDWQ4SL,purchase
U164,B0974JZ8X2,purchase
U164,B091GZG93V,purchase
U164,B07B31HJMH,view
U164,B07C5FXBB6,view
U165,B089N4QYVJ,view
U165,B0B82NKDM6,purchase
U165,B00S8PFVGM,view
U165,B09RZNFMST,view
U165,B07P5MWC5W,purchase
U165,B0125J4H7A,view
U165,B0BBDMM7XC,purchase
U165,B09ZDH3617,purchase
U165,B075K168NY,view
U165,B015QHZAB0,view
U165,B0964JVN31,view
U166,B0BFZNTMXG,purchase
U166,B01N6H5BOH,view
U166,B07VNK8PDT,purchase
U166,B00XN13S70,view
U166,B06Y5YTQGV,purchase
U166,B016LI6AIU,purchase
U166,B0BGR95HB1,view
U166,B0B9RV81X2,purchase
U166,B0BP7FGPCB,purchase
U166,B09WDSP5GM,purchase
U166,B07MH5455M,view
U166,B07PFMJ3XG,purchase
U166,B01ECNU7IA,purchase
U166,B0BHTTGGJP,view
U166,B07H8W9FF2,view
U166,B0C2TRZD55,purchase
U166,B017TG7S3E,purchase
U166,B09YNPBVK1,purchase
U166,B01KWY73KI,view
U167,B019S6XYYA,view
U167,B078N2XZSM,purchase
U167,B0B3RFZYLF,purchase
U167,B0B7K3NVJ8,purchase
U167,B00FFT0KQK,purchase
U167,B09X7QRK4C,view
U167,B071VZCYVL,purchase
U167,B01GIUICPK,purchase
U167,B019Q68JSI,view
U167,B0C4T26WGQ,purchase
U167,B00RQN81UK,purchase
U167,B09HXCMR1T,view
U167,B006MI8CTU,purchase
U168,B0BHQ88CFW,purchase
U168,B0B423GKJ9,purchase
U168,B079KMSM9H,purchase
U168,B00Q52V6LE,view
U168,B075YSKP9W,purchase
U168,B0BJVFCCB9,purchase
U168,B0824Z7QGQ,purchase
U168,B075WWQBR6,purchase
U168,B00MP6NMJS,purchase
U168,B07MFTTW3Z,purchase
U168,B071G6Q9K6,view
U168,B08BYGLKRY,view
U168,B0C8163WRQ,purchase
U169,B0756CQYC6,view
U169,B0BVQX2SFK,purchase
U169,B0774WQDTF,view
U169,B09KVH6BSH,view
U169,B0B32Z6ZHR,view
U169,B0BN1R7B8R,purchase
U169,B0B4CRF8R4,purchase
U169,B01KCBFPI8,view
U169,B07XY75HWJ,view
U169,B0855DKHVH,view
U169,B00KS6Y8VI,purchase
U169,B083C375H9,view
U169,B07PFBHYYJ,purchase
U169,B07MYY4KBX,purchase
U169,B0B8BZ6KPF,view
U170,B097BVTKFY,view
U170,B0B8NM4ZDS,purchase
U170,B0B3ML1T66,purchase
U170,B088NBNXX1,view
U170,B01DU3MK3S,view
U170,B00X6SS9XI,purchase
U170,B07WSHBYZM,purchase
U170,B09S2JRCPP,view
U170,B00FA9DMDS,purchase
U170,B00DU1OUYI,purchase
U170,B09JSSH3FM,view
U170,B07F2MT7Y7,purchase
U171,B00DQCBW5Q,view
U171,B08X3HN3RQ,purchase
U171,B0BWF7ZBHL,purchase
U171,B08RYRFR53,purchase
U171,B088VRFJLD,purchase
U171,B09KNGH8N7,view
U171,B07WHWTJW2,purchase
U171,B077TS2FJ2,view
U171,B08SWD4R2M,view
U171,B075DCZQNL,purchase
U171,B08RDDYCVW,view
U171,B0161D1CDS,purchase
U171,B08YRKRTM2,view
U171,B00KDPR6Z4,view
U171,B09DCKFTRY,view
U171,B00M0DRPN0,view
U171,B00NCKVATA,view
U171,B076Q78M4T,view
U171,B074CYPRJN,purchase
U172,B0B18H993W,view
U172,B00MXJFQNW,purchase
U172,B00VKI2FB8,view
U172,B01A04HY86,view
U172,B01CUKZ296,view
U172,B08NGB954Z,purchase
U172,B00SZHIERG,purchase
U172,B09P6YVZM1,purchase
U172,B07R9SKDQK,purchase
U172,B00VXXRLEQ,purchase
U172,B079RKYSXS,purchase
U172,B01JUUSI4U,view
U172,B00CQNRCJ6,purchase
U172,B0953QZD1P,view
U172,B08562NL4M,purchase
U173,B07MMNTRJ2,view
U173,B01LWNUUGZ,purchase
U173,B0C7WR9RR2,purchase
U173,B00MWPL6VS,view
U173,B07PJNJY4H,purchase
U173,B0CCRGZR61,view
U173,B095HHD9L3,view
U173,B0B5GXHXKP,view
U173,B07K15PGYV,view
U173,B01IKHPP4U,view
U173,B097SDCVG9,purchase
U173,B0B1Q6H4MY,purchase
U173,B09D7NPVY6,view
U173,B00QQ8LSW4,view
U173,B00EHDK1T6,purchase
U173,B07DF6GSV9,purchase
U174,B07FFNB15Z,view
U174,B09THZ2NK7,view
U174,B08DCT75L8,view
U174,B08PCJDSRF,view
U174,B0148A43S2,view
U175,B01K6PBXOU,purchase
U175,B0BWH6R8FR,view
U175,B07K2RDM7N,purchase
U175,B091BZXWQX,purchase
U175,B01M6TFRPQ,purchase
U175,B016V8ZXMY,purchase
U175,B0BZPCXL7Z,purchase
U175,B09L4HPQB5,purchase
U175,B01LZJKTII,purchase
U175,B08CVQP469,purchase
U175,B01I9JRP1A,purchase
U175,B09F5P6DTX,view
U175,B013BLSAM4,purchase
U175,B099F76RCY,view
U175,B01CWSA12O,view
U176,B098F4KVK9,view
U176,B00S04T324,purchase
U176,B00NOSISMC,view
U176,B071JJMKWH,view
U176,B002CZQ2JY,view
U176,B07K7XDBQW,view
U176,B0B6C4YWYP,purchase
U176,B0BX7R1BRY,purchase
U176,B01KIPL1M2,view
U176,B07PZCJ92Q,purchase
U176,B0BJZX1T2B,view
U176,B019PWDATG,purchase
U177,B0BGPXB4FQ,view
U177,B00JA6GBSU,purchase
U177,B07TWP1G4D,purchase
U177,B08X2TQY8W,view
U177,B01DVLRQAG,view
U177,B00OB6HJEO,view
U177,B01D0LC1PW,view
U178,B014VMN5YA,view
U178,B01M03I4V0,view
U178,B0169EB0F4,purchase
U178,B0BZR9YJKD,purchase
U178,B00GNQ10VS,purchase
U178,B08R84P7SD,view
U178,B07Y6BRP16,purchase
U178,B0BQQZJ85B,view
U178,B075DBVMB9,purchase
U178,B0CGX8RVGF,view
U178,B076V3D2F5,view
U178,B08D75M7M5,view
U178,B0B4P48HRV,purchase
U178,B01LX4Z44P,view
U178,B00TJ3DK9M,view
U178,B07GNSD66L,view
U178,B09BB7TTTV,view
U178,B01LQF2SAW,view
U178,B09J7DMR27,view
U178,B0983CM4PB,view
U179,B01F6LCDHU,view
U179,B01LXVT9S1,purchase
U179,B01290LNHM,purchase
U179,B082LJ5V11,view
U179,B01F8E1EXO,purchase
U179,B09GJST535,purchase
U179,B07N2TK3NB,view
U179,B01IU18EX0,view
U179,B00R45TUIM,purchase
U179,B08NFKLZWN,view
U179,B07VWXQJ8C,view
U179,B081D9S79X,purchase
U179,B0B18BNMZW,view
U179,B076DCP5CW,purchase
U179,B07KDTD9HG,view
U180,B0B2WC6MXR,purchase
U180,B08NGB954Z,purchase
U180,B08JYNM3JM,purchase
U180,B0BJ1DJWZW,view
U180,B0C2FBCC9J,purchase
U180,B07VPJJ6QH,purchase
U180,B092ZNZTCB,purchase
U180,B07N3PSP7S,view
U180,B077ZXNMND,purchase
U180,B0759H8KS6,view
U180,B07N11SM58,view
U180,B00FFULN8I,purchase
U180,B00IM7T3CY,purchase
U180,B0B3RHSYMT,purchase
U180,B00UY4GQ50,purchase
U180,B07G5T65JQ,purchase
U180,B09HQHXPJH,purchase
U180,B072C2F3X1,view
U181,B07P2SBK3Y,view
U181,B07WPMVHGN,purchase
U181,B0B1W75D5C,purchase
U181,B01HXPVYXQ,view
U181,B0127MKEAE,purchase
U181,B01A7IDNWQ,view
U181,B01DCU4SKC,purchase
U181,B01J88GD8C,purchase
U181,B01J79FFWC,purchase
U181,B07PJGZDCB,purchase
U181,B07MGWRLNJ,view
U181,B00DR8V2NQ,purchase
U181,B015ODF2B4,view
U181,B008KEBO3U,purchase
U181,B07R9MMZVY,view
U182,B01K1QS2N4,view
U182,B08K4F1WXF,view
U182,B0BLK97JWF,view
U182,B00ELHM08S,purchase
U182,B0BGQFQC59,view
U182,B0769T3N5Z,view
U182,B0B2NHFS6M,view
U182,B0B7C1LGFH,purchase
U182,B07FSRN6V6,view
U182,B07PJTCV9K,view
U182,B0C93S46DR,purchase
U182,B09XMLKZK3,purchase
U182,B076ZTBXNZ,view
U182,B085VD42X5,purchase
U182,B0786RD524,purchase
U182,B09L4QM9BV,view
U182,B07RRNKQYY,view
U182,B0B9ZFG8D5,view
U183,B00KWSPMU8,view
U183,B00Q419V9K,view
U183,B00QHMDCIM,view
U183,B0C2KFHNJB,purchase
U183,B087NB2BJC,view
U183,B07N2M73W1,view
U183,B07W69H11T,purchase
U183,B012YUJJM8,purchase
U183,B003F2WZ26,purchase
U183,B082DZ2P4Y,purchase
U183,B01DFHZBA8,purchase
U183,B078WP6F6P,purchase
U183,B08T8Z8LT9,purchase
U183,B01CARV8P6,view
U183,B018KGEER0,purchase
U183,B07GZRT621,purchase
U183,B09NPJ8DFM,purchase
U183,B09H8KSW5J,view
U183,B0787KV4K8,view
U184,B07G5NLFQ3,purchase
U184,B0725DLHCL,view
U184,B0BQBJPF8Z,purchase
U184,B07KDTD9HG,purchase
U184,B07N2MCXH3,view
U184,B0BQW4GF9K,view
U184,B01GW1JQZK,view
U184,B0BTJ5DFRF,view
U184,B00YSSE0F6,view
U184,B07V3G2NYG,view
U184,B00SZ7ATH4,view
U184,B08N4SXM8W,view
U185,B015MXSA3I,purchase
U185,B08P9R4F2S,purchase
U185,B073HKCTW5,purchase
U185,B09QBTSXDN,purchase
U185,B01DQL2H6Y,purchase
U185,B01KKLNACI,purchase
U185,B0BSFHWQN9,purchase
U185,B01B4WQ83A,purchase
U185,B0BLSJLGX6,purchase
U185,B00U85FVH4,view
U185,B07NXPWWWK,view
U185,B0B1ZN7W1H,view
U185,B075RT8YL2,view
U185,B07KRNT8WC,purchase
U185,B0169E9PII,purchase
U185,B0BGB4V14H,purchase
U185,B07JPJ28SM,purchase
U185,B08YQXNS4P,purchase
U186,B099N7DZ9B,view
U186,B07PT6D3D2,view
U186,B0BHT4PL6P,view
U186,B014U88662,view
U186,B01M03I4V0,purchase
U186,B0949CX46F,purchase
U187,B0BG8F8HKL,purchase
U187,B0C7WR9RR2,view
U187,B07B2PDLS9,purchase
U187,B082K49R46,purchase
U187,B00TECWSA0,purchase
U187,B0B9H37R1J,purchase
U187,B09TB2HBNW,view
U187,B008MJ3GZM,purchase
U187,B0B3MJ5PYF,view
U187,B00DMKGSOW,view
U187,B095HHD9L3,view
U187,B0765PQPLS,purchase
U187,B0BLH644VP,purchase
U187,B08SWKBM3X,view
U188,B011EV75XS,view
U188,B075D7PW3D,view
U188,B085PZ358R,purchase
U188,B0B84XY8JS,view
U188,B01ECNU7KI,view
U188,B01B5L9OO0,purchase
U188,B0BF9H9SGF,purchase
U188,B003V1JGEQ,purchase
U188,B0BNHC2QFS,view
U188,B01M63O7DZ,purchase
U188,B00MAWRL4E,purchase
U189,B0C2JZSNS8,view
U189,B01LYM8JEO,purchase
U189,B08NP2N76V,purchase
U189,B0C5M97W1L,purchase
U189,B09Q2VNH8G,view
U189,B0C3TNC3PV,purchase
U189,B01K1WV75S,purchase
U189,B07F9JNKB7,view
U189,B0BHNW5M46,view
U189,B09B9VXCV7,purchase
U189,B01J4AQEU6,purchase
U189,B00K8E6YOY,purchase
U189,B09LXDGFMC,purchase
U189,B07MJR32X5,view
U190,B079JVZFXK,purchase
U190,B073GZMHY3,view
U190,B00UH3KCZI,purchase
U190,B0B1F1M4F7,purchase
U190,B09DV2MHXH,purchase
U190,B01FX33K6E,view
U190,B00A8RV2RA,purchase
U190,B09SH6W9XQ,purchase
U190,B01FMXHG7E,view
U190,B0C3BDRPJJ,purchase
U190,B083PXJCV5,purchase
U190,B00WU84UKG,purchase
U190,B08C4ZGM2K,view
U190,B00J46XO9U,purchase
U190,B076HSRG8J,purchase
U190,B09JW8YJQ1,view
U190,B09M3BL9SQ,purchase
U190,B074CMWCV7,purchase
U191,B08YX66V8B,purchase
U191,B096KJGDZW,purchase
U191,B089GYTSK3,view
U191,B012PAR6WM,view
U191,B005C9RYL2,view
U191,B07PSPLGLJ,purchase
U191,B01F6LCDHU,purchase
U191,B09ZQPNJH3,purchase
U191,B09ZMKHBWZ,view
U191,B085HCS1RT,purchase
U191,B00X53T4HY,view
U191,B0BGDG3JHL,view
U191,B0B5WTHZ5L,view
U192,B08LZFRKWF,purchase
U192,B009OH7HDI,purchase
U192,B01IB9H9MS,purchase
U192,B013SG43GE,view
U192,B08CXR7RLL,view
U192,B0BZPCXL7Z,view
U192,B079FH32V1,view
U193,B01D8OR1AG,view
U193,B01LWUD2KB,purchase
U193,B08HWF1H8V,view
U193,B083R1FLNW,purchase
U193,B07RRVMX2Z,view
U193,B0199EGS7Q,view
U193,B08L6TT56T,view
U193,B075SMQDB8,view
U193,B091YSBV87,view
U193,B00QHMDCIM,purchase
U193,B0B2QM276H,purchase
U193,B0BS253NT4,purchase
U193,B009VOISGY,purchase
U193,B0BGR95HB1,purchase
U193,B01LXN1222,view
U193,B08D71VZ1V,purchase
U193,B07D8X14KH,purchase
U193,B07RP22B17,view
U193,B00N7CRPV0,purchase
U194,B07D8HLH52,view
U194,B0B8D58VKT,purchase
U194,B07HMJ5ZQG,purchase
U194,B00JK9HXLQ,view
U194,B00J7S0F7E,view
U194,B08Y6TZL1K,view
U194,B083FV5JSR,view
U194,B07F3CSQYK,purchase
U194,B0C6MXFMXD,view
U194,B08DD6P4VN,view
U194,B07GZPTSLZ,view
U194,B07P5J3K91,purchase
U195,B01EKVXL32,view
U195,B08RP1WPHR,purchase
U195,B01M1FB7SP,purchase
U195,B01MS1Q35N,purchase
U195,B015KIP2MC,view
U195,B00KL58YKM,purchase
U195,B00YMZNDUS,view
U195,B014PZR4DQ,purchase
U195,B084PZRSBT,view
U195,B0B1VCHQ66,purchase
U195,B07NWC25ZH,purchase
U195,B09X8QWZFL,purchase
U195,B09GK48VGH,purchase
U195,B09BHSD46Z,view
U196,B09N6S3CLB,view
U196,B0BCFXWMKX,purchase
U196,B01DAWPSOM,purchase
U196,B0BRRKYCSR,view
U196,B01G4QEKEK,purchase
U196,B0BFR8MFJ1,view
U196,B0BYK561CH,purchase
U197,B08NTN4SZT,purchase
U197,B073XPD82Y,purchase
U197,B0BM3QNN4K,purchase
U197,B08XZSKKKK,view
U197,B01D9IHOXK,view
U197,B0BV7JXN2R,purchase
U197,B01D8OR124,purchase
U197,B0C2L6DH7B,view
U197,B07KDTD9HG,purchase
U197,B016VGVT9C,view
U197,B01LZAYD8X,purchase
U197,B09CPM3LSM,purchase
U197,B09T2CPKJM,view
U197,B07VVQFYNN,purchase
U197,B07ZRT183Z,view
U197,B075TB13C5,view
U197,B0C8JRHKTZ,view
U197,B08R11K5G4,view
U197,B07VSP5G4L,purchase
U197,B01DCOHEL8,purchase
U198,B0CD3W8ZJ9,purchase
U198,B0BN4B7WTM,purchase
U198,B018YEY068,view
U198,B0BTNGFGLJ,view
U198,B01ILZH96I,view
U198,B00LOD1FP6,view
U198,B0B6PHG7GF,view
U198,B0741X1Z57,view
U198,B087LPD5P2,view
U198,B09W3732Y2,purchase
U198,B088KQRZ29,purchase
U198,B0BYZTDB81,purchase
U198,B07DKVXK52,view
U199,B07MBFXM2W,view
U199,B07QX6CD98,view
U199,B015I0OTPI,purchase
U199,B00H57DB84,purchase
U199,B07LCV3VR3,view
U199,B07J31RNLB,purchase
U199,B087J367SP,view
U199,B001EJL212,view
U199,B00LN2QAMG,view
U199,B00FQIN00S,view
U199,B08L7F4PXD,view
U199,B01IP8J8L0,purchase
U199,B075QB4Y9D,purchase
U199,B01JREW87M,purchase
U199,B07TZP8N9L,view
U199,B095YVK67V,purchase
U199,B0B3J84TSF,purchase
U199,B08RNLGYYQ,view
U200,B0BMTZP633,purchase
U200,B07R5J2HWL,purchase
U200,B09Y5PMBV8,view
U200,B0B6N17SQL,view
U200,B09Y5YTJJL,view
U200,B077S5V7J7,purchase
U200,B00KC64JRM,view
U200,B0B1HTM9QT,purchase
U200,B01HTTNC68,view
U200,B01BG2EJYS,purchase
U200,B00C6VP03I,view
U200,B09H4DFCCX,view
U200,B0824S96Z4,view
U200,B09ZMKHBWZ,view
U200,B09H25GYXP,purchase
U200,B09DSYRQFN,view
U200,B006FXURTK,view
U200,B09RBCX9FD,purchase
U201,B07ZGH6RJR,purchase
U201,B0154KK6TU,purchase
U201,B0BTBHD9D8,view
U201,B0B87ZNNLB,purchase
U201,B00CWABUGO,view
U201,B0BVLK6JF7,view
U201,B003ZDNYA2,view
U201,B07BBL885X,view
U201,B0BL3JKG27,view
U201,B0CCHXZKC1,view
U201,B08KZG3BBC,view
U201,B008KKOGRA,view
U201,B08M3Y2W64,view
U201,B07H8W9FF2,view
U201,B07W4X954H,view
U201,B07VQQY74Y,view
U202,B01GK0XYG0,view
U202,B09ZQPNJH3,view
U202,B07X1KSKN2,view
U202,B0CDPTCQVQ,view
U202,B08HCLFBDH,purchase
U202,B09QZJ8LV4,purchase
U202,B08B9SH5XD,purchase
U202,B071WPSYD6,purchase
U202,B01BTUFZA4,view
U202,B0788BWQJQ,purchase
U202,B094NCT3LP,purchase
U202,B01D8D5NCA,purchase
U202,B07XW2Y8DP,purchase
U202,B0BM9V27PS,view
U202,B00H7DQ99E,purchase
U202,B07NXQ62P2,purchase
U202,B08L4K51HL,purchase
U203,B0BHT51CNZ,view
U203,B00SHG5TH8,view
U203,B09G49FGLB,purchase
U203,B07G2JDPY9,view
U203,B074HCYHS3,view
U203,B0949CX46F,view
U203,B007UD2274,view
U203,B01GNS2JUQ,purchase
U203,B09N6S3CLB,view
U203,B00R4YZOM4,purchase
U203,B00HLA7VYA,purchase
U203,B0BVM4P8C7,view
U203,B07XLDZRDD,purchase
U203,B08LNJJSFT,view
U203,B01LYM8JEO,view
U203,B0BNKR8YZ9,purchase
U204,B09D8WDX4B,purchase
U204,B0C3Q9K1HQ,purchase
U204,B08R11K5G4,view
U204,B00OY57EIS,view
U204,B07NHQZY51,purchase
U204,B01DH7SOVY,purchase
U205,B0B585SPV6,view
U205,B0BFF4D7GR,view
U205,B0BWH61VJ2,view
U205,B003GDQXBI,purchase
U205,B088PHG7T9,purchase
U205,B0BWNRBRTK,view
U206,B01KW127LQ,purchase
U206,B088DWG6VD,view
U206,B00K7FJA54,view
U206,B07MLPWQPL,view
U206,B09C5RC28C,view
U206,B09JWGVPNZ,view
U206,B0C8HZ5QVQ,view
U206,B0BGG5WYTJ,view
U206,B0BKZ34FQ9,view
U206,B00EVBE7OE,purchase
U207,B00P1ZLQ7K,purchase
U207,B08FDFJ3ZH,purchase
U207,B010Q3D2MI,view
U207,B07PRVC2FQ,view
U207,B089XW65L8,view
U207,B07B4P1782,view
U208,B09QG8LHG1,purchase
U208,B07XGMS4H9,purchase
U208,B0916WG5YT,view
U208,B07H6DFVCJ,purchase
U208,B00ZFDVSJO,view
U209,B0B18BNMZW,purchase
U209,B01LZKMVEC,view
U209,B07TZP8N9L,view
U209,B07Z4WMSY1,view
U209,B07ZLXMGSX,purchase
U209,B0061QPOS0,purchase
U209,B09J4PLTZF,view
U209,B075MW9S2T,view
U209,B08B83FR75,view
U209,B0C579B85Q,view
U209,B01N4S7AY7,view
U209,B0BPVT9QWW,purchase
U209,B09YTX4BLC,purchase
U210,B0BBTF2YP9,view
U210,B0BNMTBZR1,purchase
U210,B07SSRX3PJ,view
U210,B08Q7YTRHJ,purchase
U210,B01D1BJOOM,purchase
U210,B00F72JW8M,purchase
U210,B0839GYJY2,purchase
U211,B0B92MX8S1,purchase
U211,B0160DTM5E,purchase
U211,B072J98LTW,view
U211,B00471P1R0,view
U211,B00TF9CBUO,purchase
U211,B08R8YJZM2,purchase
U211,B0B5TV12QP,view
U211,B0127MKEAE,purchase
U211,B07JD7PRNL,view
U211,B07GNSD66L,view
U212,B07C217NW9,purchase
U212,B01FQD7FYY,purchase
U212,B0B1JLT7G5,purchase
U212,B09C9LKKFQ,view
U212,B01MEGPYUI,view
U212,B01N6H5BOH,view
U212,B0BNX2PL6N,view
U212,B079BNFHGS,view
U212,B0158B71V6,view
U212,B01F9ATEXO,purchase
U212,B07DP1ZWDS,purchase
U212,B09PTWFSMQ,view
U212,B0B57M6N5X,purchase
U212,B01MS1XOZK,view
U213,B0B38YSKY2,purchase
U213,B07N2M4CJV,purchase
U213,B0BN356F9J,purchase
U213,B07YMCB8G9,view
U213,B0BTKFZM6R,purchase
U213,B0BD41Q6BM,view
U213,B08MZV5DQT,purchase
U213,B099J6NP9X,purchase
U214,B017TG7S3E,purchase
U214,B09BYQC1HC,purchase
U214,B01DEOBNPO,view
U214,B07X6MSBMX,view
U214,B0C3RDFQYK,view
U214,B08747XJSK,purchase
U214,B0BCPB9VNR,purchase
U214,B088CZ784M,purchase
U214,B0BG2KQXJV,view
U214,B071RP4FV7,purchase
U214,B083939RKV,view
U214,B009ID2UCG,view
U214,B00KLRAG1A,view
U214,B09BVCNDYS,purchase
U214,B00R5GZJR6,view
U214,B0143GESZO,purchase
U214,B081YQS6J6,view
U214,B0BNGD553V,view
U214,B0757FKF9M,purchase
U215,B08DNN5ZDP,purchase
